ym,average,low,high,temp_range,high_deviation,low_deviation,climate_summary,energy,pop,urban_bcr,urban_far
			2004-01,-1.5,-4.9,2.1,7.0,3.6,3.4000000000000004,-27.21952183939559,997773000,9947778.583333334,54.352587719298256,168.43302631578945
			2004-02,2.3,-1.6,6.9,8.5,4.6000000000000005,3.9,-20.468466694083308,1022829000,9947778.583333334,54.352587719298256,168.43302631578945
			2004-03,6.3,2.1,11.1,9.0,4.8,4.199999999999999,-13.64492238106794,929970000,9947778.583333334,54.352587719298256,168.43302631578945
			2004-04,13.1,8.5,18.3,9.8,5.200000000000001,4.6,-1.9426771419195177,926836000,9947778.583333334,54.352587719298256,168.43302631578945
			2004-05,17.6,13.7,22.2,8.5,4.599999999999998,3.900000000000002,5.995207533946129,887453000,9947778.583333334,54.352587719298256,168.43302631578945
			2004-06,23.2,19.3,27.7,8.399999999999999,4.5,3.8999999999999986,15.630735716802615,903489000,9947778.583333334,54.352587719298256,168.43302631578945
			2004-07,24.8,22.3,27.7,5.399999999999999,2.8999999999999986,2.5,18.504990872163976,935120000,9947778.583333334,54.352587719298256,168.43302631578945
			2004-08,26.1,22.8,30.2,7.399999999999999,4.099999999999998,3.3000000000000007,20.836852913354942,1122096000,9947778.583333334,54.352587719298256,168.43302631578945
			2004-09,21.7,17.8,26.3,8.5,4.600000000000001,3.8999999999999986,13.08678036629389,970072000,9947778.583333334,54.352587719298256,168.43302631578945
			2004-10,15.2,10.3,20.8,10.5,5.600000000000001,4.899999999999999,1.6955735714399758,890996000,9947778.583333334,54.352587719298256,168.43302631578945
			2004-11,9.1,5.3,13.4,8.100000000000001,4.300000000000001,3.8,-8.793031796044982,933732000,9947778.583333334,54.352587719298256,168.43302631578945
			2004-12,1.9,-1.4,5.8,7.199999999999999,3.9,3.3,-21.121768346568814,961073000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-01,-2.5,-6.2,1.5,7.7,4.0,3.7,-28.943192048055128,1050920000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-02,-1.9,-5.5,2.2,7.7,4.1,3.6,-27.78950893411747,1034572000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-03,4.1,0.2,8.8,8.600000000000001,4.700000000000001,3.8999999999999995,-17.30457074050726,948015000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-04,13.2,8.9,18.1,9.200000000000001,4.900000000000002,4.299999999999999,-1.7251711375714827,968532000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-05,17.7,13.0,22.9,9.899999999999999,5.199999999999999,4.699999999999999,5.9483521928365235,908561000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-06,22.7,19.1,27.3,8.2,4.600000000000001,3.599999999999998,15.012540634890822,958408000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-07,25.3,22.7,28.8,6.100000000000001,3.5,2.6000000000000014,19.607582464478366,994931000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-08,25.1,22.4,28.7,6.300000000000001,3.599999999999998,2.700000000000003,19.246805144640906,1131221000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-09,21.8,18.6,25.7,7.099999999999998,3.8999999999999986,3.1999999999999993,13.36367412172881,998855000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-10,14.7,10.7,19.4,8.7,4.699999999999999,4.0,0.9643700562211102,933188000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-11,8.6,4.6,12.9,8.3,4.300000000000001,4.0,-9.788596656721486,954642000,9947778.583333334,54.352587719298256,168.43302631578945
			2005-12,-3.9,-7.4,-0.1,7.300000000000001,3.8,3.5000000000000004,-31.33501084697189,1026298000,9947778.583333334,54.352587719298256,168.43302631578945
			2006-01,-0.2,-3.3,3.4,6.699999999999999,3.6,3.0999999999999996,-24.774865997700033,1107776000,9947778.583333334,54.352587719298256,168.43302631578945
			2006-02,0.1,-4.0,4.2,8.2,4.1000000000000005,4.1,-24.65705237724039,1043070000,9947778.583333334,54.352587719298256,168.43302631578945
			2006-03,5.2,0.9,9.9,9.0,4.7,4.3,-15.663431450169956,960352000,9947778.583333334,54.352587719298256,168.43302631578945
			2006-04,11.6,7.7,16.2,8.5,4.6,3.8999999999999995,-4.382703928026199,997712000,9947778.583333334,54.352587719298256,168.43302631578945
			2006-05,18.4,14.0,23.4,9.399999999999999,5.0,4.399999999999999,7.254171858366142,927631000,9947778.583333334,54.352587719298256,168.43302631578945
			2006-06,21.8,18.1,26.3,8.2,4.5,3.6999999999999993,13.339961947854551,963298000,9947778.583333334,54.352587719298256,168.43302631578945
